0	-11.438888171891563
1	-8.044834659702076
2	-5.80490115717123
3	-6.986645969940469
4	-7.361127568651682
5	-8.243469113078504
6	-5.893345274378703
7	-6.542839545473271
8	-8.427833746058354
9	-8.850337098711748
10	-7.50815394658548
11	-5.671545547202186
12	-5.313902063456339
13	-8.743406182607032
14	-8.364113820387104
15	-10.207789330742429
16	-13.275698925921233
17	-13.771838943643047
18	-11.884204784980426
19	-13.074728573507741
20	-9.83029268516907
21	-12.560073995763418
22	-14.462683319757815
23	-12.617831941622939
24	-13.76716653222266
25	-15.65612478637064
26	-14.79212128928296
27	-13.726760502969967
28	-11.252147891033644
29	-9.620629724436725
30	-11.539694097585539
31	-15.81051877260407
32	-19.829573378013805
33	-17.642021895133297
34	-13.911450892683774
35	-13.099758048575893
36	-14.272071169129475
37	-14.50342376220624
38	-15.857856705528661
39	-13.018454649035107
40	-16.27245806113507
41	-15.55587608776517
42	-17.170390302590505
43	-18.508250803577596
44	-19.899432842375916
45	-17.241969166531533
46	-20.480289546438456
47	-23.054307402952702
48	-28.484097093580232
49	-31.737251879179723
50	-30.300734078588988
51	-26.90847900676397
52	-25.717366858469973
53	-27.97899096060236
54	-33.89182096246266
55	-34.16464025592941
56	-33.450512818644796
57	-35.24035775295778
58	-35.865533923156946
59	-37.12986571780935
60	-37.44162951409696
61	-37.57171356871736
62	-36.372059557410665
63	-37.838130621149915
64	-36.47101112723405
65	-40.89194175290682
66	-39.7467872390006
67	-37.2151189065997
68	-34.941715796035524
69	-33.286390021501475
70	-34.507840560449296
71	-36.08595531452568
72	-35.27345228056677
73	-34.89164318446727
74	-32.61513542073405
75	-32.527812364752265
76	-33.13075719814685
77	-31.00086668434487
78	-30.069101382831334
79	-32.01681892688123
80	-31.6100835116399
81	-31.289999934957052
82	-30.568985963770373
83	-28.63315675403976
84	-29.149583993455025
85	-26.206840198836574
86	-25.325950322889028
87	-25.566814757327734
88	-25.33709236876635
89	-25.87607050200799
90	-24.322092257242915
91	-22.711848078801722
92	-24.043242611835325
93	-22.9561408747889
94	-21.99581354983195
95	-22.03043754970068
96	-20.392868517212705
97	-20.622023765438
98	-22.3154973886312
99	-19.43382213899588
100	-18.384356513220823
101	-18.332281771791827
102	-19.222578716418226
103	-19.384247149995346
104	-18.05904801029873
105	-17.653951452094184
106	-18.21018666395745
107	-19.068264160085505
108	-18.241986188612742
109	-17.171411678124578
110	-16.595500898185463
111	-16.554830931576134
112	-12.059908228306732
113	-11.651927383256329
114	-10.430314401996867
115	-6.857668452205495
116	-4.363574982274407
117	-2.13930352142755
118	4.103880514587146
119	5.886400861893463
120	10.688852405388147
121	14.804765836322474
122	18.849192902377723
123	22.461214770605324
124	25.781482648433816
125	29.926373110384525
126	35.431806096692945
127	41.6104234502091
128	45.96869490832569
129	51.19950297023376
130	55.08676252392728
131	59.16265807065325
132	61.027020929270684
133	64.2613208324023
134	67.29146456079108
135	69.17055875763683
136	71.36218891839133
137	73.33088082008322
138	70.01997030686293
139	71.9661776533138
140	71.48550993975576
141	71.3155553077769
142	72.20027613049106
143	73.10943649254008
144	73.88606744908627
145	72.22752377543789
146	70.80491464316073
147	67.9503128493179
148	66.19172659105705
149	62.77657195228821
150	60.098708426693435
151	57.696482438592895
152	55.351036072295216
153	54.088145764546454
154	50.758899675669426
155	45.94648000175778
156	42.46476706124878
157	39.889440389001635
158	41.86834336367849
159	37.08812097398379
160	33.296687570694644
161	31.049116548015604
162	27.622881522374342
163	24.54256862118541
164	20.749523260526587
165	18.567761323377653
166	15.728619284231996
167	14.442293409033255
168	11.69675751463538
169	10.927569622868305
170	9.574884752768867
171	9.733988883075426
172	8.293436601306269
173	6.778650636249267
174	3.3706873407795683
175	3.542367596235266
176	3.1297296999081823
177	2.338419988608365
178	0.632271834771359
179	1.7997485769832338
180	2.453896773020574
181	1.668868746533235
182	1.6177928281643972
183	1.1978664245410755
184	0.433234766047633
185	0.918846345453801
186	1.281964024565582
187	0.4614032941730102
188	2.5686026366118995
189	1.3414443385280208
190	1.3414443385280777
191	-2.7974942587349005
192	-3.9403894922563154
193	-4.869250258389968
194	0.7892074718979529
195	1.6526902986375944
196	1.195258586994612
197	0.600288050620577
198	-0.5760785930443149
199	-0.3249591150506319
200	-1.258638186026019
201	-1.8641818183032797
202	-1.258638186026019
203	-1.869530235538889
204	-0.2414228121464248
205	-1.1818951284710693
206	-1.8822520751862157
207	-1.3392469118231816
208	-3.7375620623879513
209	-3.1165105391803536
210	-2.5266131377838974
211	-0.664878631687003
212	0.22870419101329276
213	1.7159056220609443
214	-1.0016100010416267
215	-1.42399065236134
216	-1.8008022192718727
217	-1.2058316828978377
218	-0.7183656630753603
219	-2.416378145076237
220	-0.6055436322772323
221	0.005255581656655295
222	-0.600288050620577
223	0.6108920495128416
224	-0.4057837293942157
225	-0.2303572204220643
226	1.211180100133447
227	0.9438740331177087
228	2.0510430281453296
229	3.050066791120912
230	0.8775830573280246
231	4.357003935684702
232	6.441269764062213
233	3.4298080277603162
234	1.6668857885124453
235	0
236	-1.2963629771685703
237	0.6055436322772323
238	0.5520822833107957
239	0.4063052626034107
240	-2.9605449185469013
241	-2.8921781057022145
242	-2.2686964820994717
243	-0.807686238650092
244	0.47946628188776685
245	1.089073689107181
246	-1.5900993046789154
247	-4.3635806651853954
248	-5.665466068046953
249	-10.110845986246318
250	-8.910816711793473
251	-16.130699744167487
252	-22.650572206032734
253	-23.48854083671216
254	-25.043043303559386
255	-25.08253950065776
256	-23.59654608568553
257	-30.703219239361886
258	-32.914877178938156
259	-31.21139088294285
260	-33.07203761397898
261	-39.84913609491869
262	-48.52392360186988
263	-58.09157304223352
264	-65.32104328075553
265	-69.43456786387549
266	-73.63448091952795
267	-75.16434291562769
268	-78.68620275453623
269	-76.82697161913367
270	-81.37798088644534
271	-78.90425883266438
272	-77.10827077203626
273	-76.36500456053444
274	-73.46129941153224
275	-72.90984199714744
276	-74.31786453756176
277	-69.5400370980044
278	-70.06743185345076
279	-73.06748707928828
280	-68.52003863552972
281	-59.695290490322066
282	-48.731458750617136
283	-38.277724772811254
284	-33.20492618789805
285	-31.246267125575628
286	-26.64647162916434
287	-19.117671820425855
288	-14.158759240294671
289	-13.039650992958869
290	-7.409049598911153
291	-6.737721807875147
292	-4.198215038435293
293	-1.6491321089026059
294	-1.9289261104286197
295	-0.7740015392025725
296	1.630533520576165
297	1.5323521926748214
298	4.24655752921943
299	6.8428211528764535
300	6.312323159125938
301	3.527278125947973
302	0.6147522695914915
303	-2.092587626451092
304	0.07469125014188194
305	1.239325662576178
306	4.313998743600152
307	-1.2466540317865196
308	-2.3038622566674576
309	-1.2519768642852398
310	-2.468111579801615
311	-0.2563012283612238
312	-0.055336197571122625
313	0.14074165320455734
314	1.3509959888612002
315	1.3509959888611576
316	-0.5025446384308765
317	0.5386834066569293
318	2.6165441795934186
319	3.260373553301335
320	2.388652103451875
321	2.514615009764441
322	1.3238309034987026
323	0.4291027951077382
324	-0.07469125014172562
325	1.2477247064551165
326	-0.4918208704179392
327	3.6305416016511174
328	4.281390935314562
329	2.95540917486629
330	4.123818647327411
331	3.3023865972435686
332	1.9145391479785445
333	1.260578227909832
334	1.209152688466503
335	0.563543159117387
336	2.5210745577273173
337	2.0049669452140364
338	-1.7317457898869577
339	-2.3755751635949593
340	-0.6423695323527596
341	1.6739694480601628
342	3.5606295949675086
343	5.222304176524645
344	3.4484081583159423
345	3.129699522069302
346	2.0924731345060223
347	-0.35634237998490903
348	-0.35634237998490903
349	-0.06485055703181786
350	0.14573855087125764
351	0.13110326753107415
352	1.5376467188395537
353	1.9976599075335173
354	0.09328201054059093
355	1.3703917850750713
356	1.313069811324695
357	0.6858016888663911
358	3.1068592700048043
359	2.479591147546472
360	1.6181069661536895
361	-0.16042194616309757
362	-1.043691272141615
363	-1.8632873954405085
364	0.5435748842407975
365	-0.14883310223460455
366	1.579978284279889
367	2.2181186385251266
368	0.6570739147129103
369	1.4701471786402323
370	0.19984235838722952
371	1.004623869916415
372	0.7306381172985823
373	-0.4526844786594637
374	1.6956426930347135
375	1.675851812279177
376	1.0485836898208163
377	1.5503417914511886
378	0.7702172215447831
379	2.9188063195932585
380	2.894862386445581
381	2.894862386445567
382	3.0822556717824767
383	3.967562519826899
384	4.2684919197019155
385	6.6177497921672455
386	7.097291029948437
387	7.739573252991093
388	12.201054413414752
389	14.243589627228047
390	16.611707472022147
391	17.57011803712207
392	19.490004780676486
393	21.52072848334268
394	23.617979653222008
395	24.59691902741504
396	27.925891826880047
397	31.10398570565374
398	33.751282374871835
399	34.646709564471436
400	37.68989790297775
401	41.05163280877514
402	44.98630420472071
403	45.486876163651885
404	45.33698937204383
405	45.564370906966715
406	46.95640332868625
407	49.83361084695008
408	50.06426521009851
409	49.430007313021136
410	49.63634449864321
411	48.35172709513037
412	50.18615112712098
413	52.28357483938322
414	51.88391878664038
415	53.243913284393656
416	52.02229514973567
417	52.04308058008435
418	52.72071609584762
419	52.91599108033712
420	52.64018863239525
421	51.97697775123032
422	50.792694020797
423	51.96983860981379
424	53.251821976981205
425	53.2708527291644
426	52.459779948068785
427	50.86517321507279
428	49.6205582128091
429	49.73360801807394
430	48.874388316833574
431	49.81663672929437
432	47.16887898240458
433	45.184854114283155
434	42.875597565913154
435	40.39935915822019
436	38.802449748316405
437	35.181964664385646
438	31.535636558528154
439	28.519589238648393
440	25.231146103041965
441	22.057979157502984
442	18.397880591667843
443	14.763322856312385
444	10.892194101940305
445	8.074148425923
446	5.493817291957839
447	2.2598742499493767
448	-0.9531315292957174
449	-3.481420187737683
450	-5.689614941811556
451	-8.082694739457168
452	-9.959843493544383
453	-13.027101895456298
454	-14.609866845666318
455	-16.473547926853286
456	-18.25553182133777
457	-18.773949743023763
458	-19.768878064622328
459	-20.737476718567336
460	-21.857051058822293
461	-23.114428169352664
462	-24.29375487052448
463	-25.64681196713451
464	-26.060739286079524
465	-27.681658506435383
466	-28.855803436027486
467	-28.574969864935554
468	-29.41729171800705
469	-31.68911063127814
470	-32.75446323616819
471	-33.72980409777023
472	-34.38075377260452
473	-35.50069658782763
474	-36.3123024193502
475	-37.27427660641433
476	-37.46191702243732
477	-38.448441087281594
478	-37.003086510055255
479	-37.996307853396104
480	-39.19862255308885
481	-40.592338585380304
482	-38.58170643251697
483	-37.95913578095647
484	-39.35663674222593
485	-37.32589937127605
486	-38.7509403312055
487	-39.905120797949735
488	-39.15470416068669
489	-35.404340686426195
490	-34.803284151234024
491	-35.82103653013792
492	-37.90641619449136
493	-35.54816340506545
494	-32.92374708411626
495	-31.847497378541135
496	-32.83879950209739
497	-31.23561391437005
498	-34.64454881581567
499	-34.12995263373665
500	-29.82838778359509
501	-27.80710397279968
502	-29.93033019693749
503	-27.97494890676998
504	-22.813442451422347
505	-22.281484493188287
506	-17.497294503419297
507	-15.973795859761992
508	-17.216318070422517
509	-21.34921221873337
510	-20.961233030002617
511	-20.609339385235216
512	-17.203858095680175
513	-16.007052559164904
514	-17.996488347734314
515	-18.637040351514926
516	-18.696078945973483
517	-18.972436524920994
518	-15.539675510779048
519	-12.879964494636866
520	-16.842672601137522
521	-17.071028106273047
522	-14.481532306111959
523	-15.603710665621108
524	-20.480884423787202
525	-23.87580575387136
526	-28.18373270471281
527	-27.629583707856995
528	-23.537712569467274
529	-19.36561645392267
530	-17.634717701155793
531	-13.349548368000754
532	-12.120955278278515
533	-15.982518800957095
